ID,Number of Balls Faced,Batting Runs,Dismissals,Batting Strike Rate,Average,Number of Balls Bowled,Runs off Bowling,Wickets,Bowling Strike Rate,Economy,Batting Index
c96f6ac5,195.0,251.0,9.0,128.72,27.89,409.0,541.0,22.0,24.59,7.94,71.800016
922e1b19,705.0,1032.0,32.0,146.38,32.25,0.0,0.0,0.0,0.0,0.0,94.4151
7044cd2e,11.0,9.0,2.0,81.82,4.5,6.0,12.0,0.0,12.0,12.0,7.363799999999999
b2570b38,53.0,50.0,7.0,94.34,7.14,97.0,128.0,5.0,25.6,7.92,13.471751999999999
f407bb3a,19.0,11.0,0.0,57.89,11.0,0.0,0.0,0.0,0.0,0.0,12.7358
f0e58a83,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,11.0,5.5,0.0
5e5eab39,15.0,3.0,1.0,20.0,3.0,92.0,137.0,5.0,27.4,8.93,1.2
a4a53adf,126.0,96.0,4.0,76.19,24.0,158.0,245.0,4.0,61.25,9.3,36.5712
08548b13,206.0,215.0,16.0,104.37,13.44,221.0,294.0,7.0,42.0,7.98,28.054656
d953ed6a,103.0,85.0,4.0,82.52,21.25,0.0,0.0,0.0,0.0,0.0,35.071
7a787b98,60.0,35.0,4.0,58.33,8.75,110.0,99.0,7.0,14.14,5.4,10.207749999999999
a3ecf01f,2.0,4.0,0.0,200.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0
2cf2fc9e,70.0,44.0,5.0,62.86,8.8,6.0,5.0,1.0,5.0,5.0,11.06336
5c86c3c2,6.0,3.0,1.0,50.0,3.0,12.0,34.0,1.0,34.0,17.0,3.0
666936de,46.0,50.0,3.0,108.7,16.67,0.0,0.0,0.0,0.0,0.0,36.24058
9dfd54a5,1.0,0.0,0.0,0.0,0.0,47.0,80.0,2.0,40.0,10.21,0.0
b7539620,88.0,98.0,8.0,111.36,12.25,0.0,0.0,0.0,0.0,0.0,27.2832
a830c083,700.0,727.0,27.0,103.86,26.93,0.0,0.0,0.0,0.0,0.0,55.938995999999996
4b57e452,2373.0,2788.0,106.0,117.49,26.3,49.0,57.0,0.0,57.0,6.98,61.79974
961edf30,19.0,12.0,2.0,63.16,6.0,19.0,16.0,2.0,8.0,5.05,7.579199999999999
ede05b97,1334.0,1670.0,60.0,125.19,27.83,0.0,0.0,0.0,0.0,0.0,69.680754
fd96de7c,111.0,112.0,9.0,100.9,12.44,0.0,0.0,0.0,0.0,0.0,25.10392
f8648b9b,57.0,28.0,7.0,49.12,4.0,14.0,19.0,0.0,19.0,8.14,3.9295999999999998
e1592949,140.0,176.0,11.0,125.71,16.0,220.0,249.0,14.0,17.79,6.79,40.227199999999996
c7aae1f0,32.0,30.0,2.0,93.75,15.0,39.0,39.0,2.0,19.5,6.0,28.125
8836fcac,663.0,837.0,44.0,126.24,19.02,0.0,0.0,0.0,0.0,0.0,48.02169599999999
5935d694,1.0,1.0,1.0,100.0,1.0,14.0,27.0,0.0,27.0,11.57,2.0
6834d1f2,48.0,30.0,3.0,62.5,10.0,1682.0,2061.0,81.0,25.44,7.35,12.5
d8b24492,4.0,2.0,1.0,50.0,2.0,110.0,177.0,6.0,29.5,9.65,2.0
327fcb33,4.0,3.0,1.0,75.0,3.0,7.0,7.0,0.0,7.0,6.0,4.5
97bdec3d,29.0,15.0,2.0,51.72,7.5,139.0,151.0,8.0,18.88,6.52,7.757999999999999
a4e37e47,622.0,793.0,34.0,127.49,23.32,244.0,373.0,9.0,41.44,9.17,59.461336
cc3fb3b3,6.0,12.0,1.0,200.0,12.0,49.0,65.0,3.0,21.67,7.96,48.0
119678fd,285.0,317.0,21.0,111.23,15.1,1263.0,1621.0,61.0,26.57,7.7,33.591460000000005
c2c975f9,501.0,532.0,16.0,106.19,33.25,0.0,0.0,0.0,0.0,0.0,70.61635
415c6ccf,102.0,125.0,4.0,122.55,31.25,0.0,0.0,0.0,0.0,0.0,76.59375
ddb41291,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4add4c98,66.0,47.0,6.0,71.21,7.83,203.0,238.0,6.0,39.67,7.03,11.151486
aa8b4568,28.0,22.0,1.0,78.57,22.0,0.0,0.0,0.0,0.0,0.0,34.5708
ce4cc4d5,6.0,3.0,1.0,50.0,3.0,36.0,65.0,3.0,21.67,10.83,3.0
46050f42,3.0,1.0,0.0,33.33,1.0,26.0,49.0,0.0,49.0,11.31,0.6666
b82e3032,3.0,2.0,1.0,66.67,2.0,309.0,408.0,15.0,27.2,7.92,2.6668000000000003
59f509ed,4.0,2.0,2.0,50.0,1.0,68.0,97.0,3.0,32.33,8.56,1.0
ad8cb396,204.0,238.0,6.0,116.67,39.67,7.0,8.0,0.0,8.0,6.86,92.56597800000002
498aacac,78.0,83.0,5.0,106.41,16.6,53.0,66.0,1.0,66.0,7.47,35.328120000000006
1b04e02b,81.0,76.0,7.0,93.83,10.86,557.0,744.0,29.0,25.66,8.01,20.379876
3987e390,0.0,0.0,0.0,0.0,0.0,48.0,60.0,5.0,12.0,7.5,0.0
98920db3,0.0,0.0,0.0,0.0,0.0,20.0,25.0,2.0,12.5,7.5,0.0
244048f6,33.0,21.0,4.0,63.64,5.25,754.0,942.0,37.0,25.46,7.5,6.6822
ff1e68fa,31.0,21.0,3.0,67.74,7.0,0.0,0.0,0.0,0.0,0.0,9.4836
d4d37c31,0.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,26.0,11.14,0.0
ee7d0c82,17.0,9.0,2.0,52.94,4.5,378.0,430.0,17.0,25.29,6.83,4.7646
467c28f9,73.0,83.0,1.0,113.7,83.0,0.0,0.0,0.0,0.0,0.0,188.74200000000002
910584a7,40.0,44.0,2.0,110.0,22.0,0.0,0.0,0.0,0.0,0.0,48.4
1f41b702,156.0,121.0,9.0,77.56,13.44,68.0,74.0,5.0,14.8,6.53,20.848128000000003
f96933f0,15.0,24.0,0.0,160.0,24.0,226.0,273.0,11.0,24.82,7.25,76.8
39e599c8,173.0,162.0,5.0,93.64,32.4,0.0,0.0,0.0,0.0,0.0,60.67871999999999
96824e68,71.0,80.0,5.0,112.68,16.0,1062.0,1330.0,41.0,32.44,7.51,36.0576
9c9af282,40.0,27.0,6.0,67.5,4.5,586.0,718.0,25.0,28.72,7.35,6.075
c995d726,4690.0,6339.0,216.0,135.16,29.35,920.0,1183.0,36.0,32.86,7.72,79.33892
5faa30f7,6.0,3.0,2.0,50.0,1.5,86.0,101.0,6.0,16.83,7.05,1.5
803dbf1d,3.0,0.0,1.0,0.0,0.0,48.0,66.0,3.0,22.0,8.25,0.0
6f4c73ce,142.0,156.0,8.0,109.86,19.5,245.0,305.0,13.0,23.46,7.47,42.8454
c042b412,52.0,48.0,7.0,92.31,6.86,1289.0,1701.0,64.0,26.58,7.92,12.664932
9679838c,1166.0,1424.0,59.0,122.13,24.14,1240.0,1533.0,45.0,34.07,7.42,58.964363999999996
0184dc35,1939.0,2205.0,78.0,113.72,28.27,0.0,0.0,0.0,0.0,0.0,64.297288
6caae2dc,79.0,74.0,7.0,93.67,10.57,57.0,93.0,2.0,46.5,9.79,19.801838
cee89f44,63.0,58.0,1.0,92.06,58.0,0.0,0.0,0.0,0.0,0.0,106.78960000000001
961b8ff1,720.0,793.0,35.0,110.14,22.66,0.0,0.0,0.0,0.0,0.0,49.915448
5ec41cd7,26.0,31.0,1.0,119.23,31.0,92.0,130.0,7.0,18.57,8.48,73.9226
ec72efc5,197.0,214.0,17.0,108.63,12.59,109.0,166.0,3.0,55.33,9.14,27.353033999999997
7be25178,12.0,7.0,2.0,58.33,3.5,40.0,38.0,2.0,19.0,5.7,4.0831
f6d8a7ab,6.0,3.0,1.0,50.0,3.0,78.0,102.0,5.0,20.4,7.85,3.0
4c1e18e8,58.0,56.0,4.0,96.55,14.0,0.0,0.0,0.0,0.0,0.0,27.034000000000002
e93f608d,0.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,24.0,12.0,0.0
68f500c8,100.0,95.0,6.0,95.0,15.83,126.0,122.0,4.0,30.5,5.81,30.076999999999998
267be846,16.0,13.0,1.0,81.25,13.0,73.0,112.0,3.0,37.33,9.21,21.125
8f70fff7,150.0,87.0,10.0,58.0,8.7,174.0,144.0,15.0,9.6,4.97,10.091999999999999
b365a225,0.0,0.0,0.0,0.0,0.0,18.0,36.0,1.0,36.0,12.0,0.0
519c30cb,84.0,83.0,7.0,98.81,11.86,515.0,710.0,32.0,22.19,8.27,23.437732
c5cc48bc,779.0,920.0,48.0,118.1,19.17,1144.0,1403.0,53.0,26.47,7.36,45.279540000000004
8d14b938,386.0,472.0,21.0,122.28,22.48,0.0,0.0,0.0,0.0,0.0,54.977088
c28a293e,223.0,338.0,14.0,151.57,24.14,0.0,0.0,0.0,0.0,0.0,73.17799600000001
e258a603,22.0,24.0,3.0,109.09,8.0,319.0,316.0,15.0,21.07,5.94,17.4544
dca8273d,75.0,113.0,8.0,150.67,14.12,0.0,0.0,0.0,0.0,0.0,42.54920799999999
94d7f855,1215.0,1751.0,80.0,144.12,21.89,1059.0,1528.0,31.0,49.29,8.66,63.09573600000001
b5417394,19.0,11.0,3.0,57.89,3.67,13.0,11.0,1.0,11.0,5.08,4.249126
56ab442f,435.0,553.0,47.0,127.13,11.77,2800.0,3411.0,151.0,22.59,7.31,29.926402
eba62359,823.0,1052.0,34.0,127.83,30.94,0.0,0.0,0.0,0.0,0.0,79.101204
ff6a7ab5,28.0,40.0,3.0,142.86,13.33,225.0,251.0,10.0,25.1,6.69,38.086476000000005
9e44e6fd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807b63ae,3.0,0.0,1.0,0.0,0.0,63.0,106.0,4.0,26.5,10.1,0.0
ab859427,17.0,15.0,1.0,88.24,15.0,0.0,0.0,0.0,0.0,0.0,26.471999999999998
ac8877ed,36.0,51.0,3.0,141.67,17.0,131.0,208.0,8.0,26.0,9.53,48.1678
195c459b,0.0,0.0,0.0,0.0,0.0,12.0,25.0,0.0,25.0,12.5,0.0
ec106638,31.0,32.0,2.0,103.23,16.0,90.0,73.0,5.0,14.6,4.87,33.0336
9018bf65,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,0.67,1.71,0.0
a8c3019c,0.0,0.0,0.0,0.0,0.0,36.0,49.0,2.0,24.5,8.17,0.0
249a17c8,15.0,7.0,2.0,46.67,3.5,0.0,0.0,0.0,0.0,0.0,3.2669
50250426,461.0,472.0,25.0,102.39,18.88,0.0,0.0,0.0,0.0,0.0,38.662464
ebaeab6b,23.0,19.0,2.0,82.61,9.5,0.0,0.0,0.0,0.0,0.0,15.6959
5b8c830e,1100.0,1450.0,62.0,131.82,23.39,2132.0,2459.0,75.0,32.79,6.92,61.665396
898e628d,34.0,31.0,4.0,91.18,7.75,574.0,722.0,29.0,24.9,7.55,14.132900000000001
bbfa0b42,46.0,39.0,5.0,84.78,7.8,420.0,592.0,26.0,22.77,8.46,13.22568
6f049d41,1319.0,1739.0,54.0,131.84,32.2,242.0,330.0,8.0,41.25,8.18,84.90496000000002
8c8a3f08,61.0,73.0,4.0,119.67,18.25,101.0,103.0,5.0,20.6,6.12,43.67955
be0077ba,0.0,0.0,0.0,0.0,0.0,48.0,46.0,5.0,9.2,5.75,0.0
c122fe73,52.0,41.0,5.0,78.85,8.2,129.0,173.0,4.0,43.25,8.05,12.931399999999998
1125ebe4,376.0,637.0,13.0,169.41,49.0,138.0,155.0,6.0,25.83,6.74,166.0218
0fa5042b,2021.0,3049.0,114.0,150.87,26.75,0.0,0.0,0.0,0.0,0.0,80.71545
aa8d28ae,2032.0,2749.0,118.0,135.29,23.3,3603.0,4788.0,183.0,26.16,7.97,63.04514
ab01e323,201.0,257.0,16.0,127.86,16.06,108.0,150.0,2.0,75.0,8.33,41.068632
dd5a9067,23.0,18.0,2.0,78.26,9.0,233.0,253.0,7.0,36.14,6.52,14.0868
1d2f290a,303.0,469.0,29.0,154.79,16.17,758.0,1073.0,43.0,24.95,8.49,50.05908600000001
0ea54eca,115.0,158.0,11.0,137.39,14.36,0.0,0.0,0.0,0.0,0.0,39.45840799999999
489aaf0a,7.0,7.0,1.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0
4312e0fd,122.0,136.0,5.0,111.48,27.2,0.0,0.0,0.0,0.0,0.0,60.64512
cdac5a3d,6.0,9.0,0.0,150.0,9.0,57.0,92.0,2.0,46.0,9.68,27.0
d83a3bdc,9.0,8.0,2.0,88.89,4.0,246.0,341.0,15.0,22.73,8.32,7.1112
fef4b937,185.0,243.0,12.0,131.35,20.25,0.0,0.0,0.0,0.0,0.0,53.19675
6a26221c,1120.0,1487.0,37.0,132.77,40.19,290.0,313.0,11.0,28.45,6.48,106.720526
31fbf891,1392.0,1546.0,61.0,111.06,25.34,62.0,95.0,2.0,47.5,9.19,56.285208000000004
de6efa4a,0.0,0.0,0.0,0.0,0.0,166.0,168.0,11.0,15.27,6.07,0.0
48a1d7b7,2041.0,2634.0,97.0,129.05,27.15,0.0,0.0,0.0,0.0,0.0,70.07415
aa4154ad,23.0,7.0,2.0,30.43,3.5,49.0,61.0,2.0,30.5,7.47,2.1301
a9da7784,193.0,229.0,18.0,118.65,12.72,2389.0,3059.0,113.0,27.07,7.68,30.18456
ce820073,67.0,53.0,5.0,79.1,10.6,2446.0,2988.0,115.0,25.98,7.33,16.769199999999998
ba6b2f91,14.0,11.0,2.0,78.57,5.5,0.0,0.0,0.0,0.0,0.0,8.6427
84d0b84c,10.0,6.0,1.0,60.0,6.0,52.0,48.0,4.0,12.0,5.54,7.2
f201593c,7.0,6.0,2.0,85.71,3.0,193.0,241.0,8.0,30.12,7.49,5.1426
486f252b,39.0,24.0,2.0,61.54,12.0,49.0,31.0,1.0,31.0,3.8,14.7696
40caa465,20.0,11.0,3.0,55.0,3.67,0.0,0.0,0.0,0.0,0.0,4.037
b561eea1,16.0,18.0,0.0,112.5,18.0,0.0,0.0,0.0,0.0,0.0,40.5
27b8d7b6,46.0,81.0,3.0,176.09,27.0,31.0,43.0,0.0,43.0,8.32,95.0886
f64eed39,199.0,247.0,17.0,124.12,14.53,36.0,64.0,0.0,64.0,10.67,36.069272
93a751e8,360.0,373.0,22.0,103.61,16.95,0.0,0.0,0.0,0.0,0.0,35.12379
d12143bf,3.0,1.0,2.0,33.33,0.5,532.0,648.0,22.0,29.45,7.31,0.3333
97e36a0f,48.0,40.0,2.0,83.33,20.0,8.0,12.0,0.0,12.0,9.0,33.332
0443414a,9.0,1.0,1.0,11.11,1.0,70.0,80.0,4.0,20.0,6.86,0.22219999999999998
85ebf2be,5.0,3.0,1.0,60.0,3.0,367.0,572.0,7.0,81.71,9.35,3.6
c024db94,8.0,5.0,0.0,62.5,5.0,39.0,29.0,3.0,9.67,4.46,6.25
6821ac10,183.0,216.0,15.0,118.03,14.4,762.0,908.0,30.0,30.27,7.15,33.99264
5f317fd4,122.0,139.0,10.0,113.93,13.9,361.0,423.0,17.0,24.88,7.03,31.672540000000005
18fac429,2827.0,3455.0,139.0,122.21,24.86,4136.0,4903.0,182.0,26.94,7.11,60.762812
cbfd2a67,44.0,40.0,2.0,90.91,20.0,0.0,0.0,0.0,0.0,0.0,36.364
a968d39b,157.0,146.0,8.0,92.99,18.25,169.0,251.0,5.0,50.2,8.91,33.94135
395695ce,6.0,4.0,0.0,66.67,4.0,114.0,86.0,3.0,28.67,4.53,5.333600000000001
eee46f77,163.0,142.0,8.0,87.12,17.75,253.0,206.0,14.0,14.71,4.89,30.9276
ab21795b,33.0,25.0,2.0,75.76,12.5,382.0,435.0,16.0,27.19,6.83,18.94
400cf68e,149.0,105.0,5.0,70.47,21.0,0.0,0.0,0.0,0.0,0.0,29.597399999999997
9489623e,3.0,1.0,1.0,33.33,1.0,115.0,122.0,8.0,15.25,6.37,0.6666
cd56a813,113.0,152.0,8.0,134.51,19.0,0.0,0.0,0.0,0.0,0.0,51.11379999999999
4f7279a4,37.0,22.0,2.0,59.46,11.0,263.0,259.0,10.0,25.9,5.91,13.0812
03521fd3,145.0,138.0,9.0,95.17,15.33,0.0,0.0,0.0,0.0,0.0,29.179122000000003
91cd337c,138.0,89.0,5.0,64.49,17.8,116.0,95.0,2.0,47.5,4.91,22.95844
7f048519,1736.0,2389.0,97.0,137.62,24.63,2847.0,3549.0,149.0,23.82,7.48,67.791612
e737a5fe,34.0,17.0,6.0,50.0,2.83,1061.0,1327.0,48.0,27.65,7.5,2.83
6176f240,522.0,589.0,21.0,112.84,28.05,0.0,0.0,0.0,0.0,0.0,63.30324
de0a3209,1286.0,1347.0,61.0,104.74,22.08,72.0,89.0,4.0,22.25,7.42,46.25318399999999
88256fe1,1.0,1.0,0.0,100.0,1.0,89.0,126.0,3.0,42.0,8.49,2.0
09497f5a,19.0,15.0,3.0,78.95,5.0,12.0,24.0,0.0,24.0,12.0,7.895
b6e29ef5,0.0,0.0,0.0,0.0,0.0,18.0,16.0,2.0,8.0,5.33,0.0
c05edf8e,98.0,105.0,2.0,107.14,52.5,254.0,308.0,6.0,51.33,7.28,112.49700000000001
7fca84b7,1265.0,1549.0,61.0,122.45,25.39,0.0,0.0,0.0,0.0,0.0,62.180110000000006
442461fa,0.0,0.0,0.0,0.0,0.0,12.0,33.0,1.0,33.0,16.5,0.0
ffe699c0,868.0,1000.0,75.0,115.21,13.33,4795.0,6280.0,245.0,25.63,7.86,30.714986
948beb1f,3.0,3.0,0.0,100.0,3.0,56.0,97.0,0.0,97.0,10.39,6.0
ad1730bc,732.0,799.0,44.0,109.15,18.16,48.0,79.0,2.0,39.5,9.88,39.643280000000004
a6fc52a9,6.0,2.0,0.0,33.33,2.0,145.0,177.0,9.0,19.67,7.32,1.3332
04a418e8,404.0,493.0,27.0,122.03,18.26,162.0,274.0,4.0,68.5,10.15,44.565356
d7f1fe76,59.0,39.0,1.0,66.1,39.0,24.0,50.0,0.0,50.0,12.5,51.55799999999999
f048bb41,37.0,18.0,6.0,48.65,3.0,274.0,440.0,13.0,33.85,9.64,2.9189999999999996
46c5d4fb,53.0,61.0,4.0,115.09,15.25,0.0,0.0,0.0,0.0,0.0,35.10245
d26858c0,105.0,104.0,4.0,99.05,26.0,0.0,0.0,0.0,0.0,0.0,51.50599999999999
d3611425,0.0,0.0,0.0,0.0,0.0,19.0,31.0,1.0,31.0,9.79,0.0
c46999c7,39.0,36.0,4.0,92.31,9.0,100.0,116.0,1.0,116.0,6.96,16.6158
21d46f15,3.0,1.0,0.0,33.33,1.0,40.0,42.0,2.0,21.0,6.3,0.6666
a2f790a8,0.0,0.0,0.0,0.0,0.0,29.0,29.0,1.0,29.0,6.0,0.0
7fcc57bf,31.0,24.0,2.0,77.42,12.0,126.0,99.0,6.0,16.5,4.71,18.5808
a82eb3fb,571.0,811.0,23.0,142.03,35.26,0.0,0.0,0.0,0.0,0.0,100.159556
d92e42f5,4.0,2.0,1.0,50.0,2.0,222.0,278.0,9.0,30.89,7.51,2.0
8f2dfebf,47.0,61.0,6.0,129.79,10.17,752.0,1072.0,43.0,24.93,8.55,26.399285999999996
15c766c3,75.0,80.0,2.0,106.67,40.0,60.0,82.0,2.0,41.0,8.2,85.336
063b3673,142.0,170.0,9.0,119.72,18.89,0.0,0.0,0.0,0.0,0.0,45.230216
6ea2710f,12.0,15.0,1.0,125.0,15.0,503.0,561.0,28.0,20.04,6.69,37.5
7eae4418,1559.0,1652.0,63.0,105.97,26.22,0.0,0.0,0.0,0.0,0.0,55.570668
d613f046,45.0,50.0,4.0,111.11,12.5,58.0,73.0,2.0,36.5,7.55,27.7775
9d1f42c6,112.0,128.0,10.0,114.29,12.8,37.0,32.0,2.0,16.0,5.19,29.258240000000004
a48fc79d,555.0,543.0,17.0,97.84,31.94,0.0,0.0,0.0,0.0,0.0,62.500192000000006
bdadf7da,2824.0,3504.0,136.0,124.08,25.76,797.0,988.0,45.0,21.96,7.44,63.926016
bc773eeb,80.0,62.0,8.0,77.5,7.75,1524.0,1846.0,64.0,28.84,7.27,12.0125
31803fac,189.0,214.0,13.0,113.23,16.46,1236.0,1588.0,54.0,29.41,7.71,37.275316000000004
d67d5f00,4774.0,6454.0,182.0,135.19,35.46,0.0,0.0,0.0,0.0,0.0,95.876748
847b4bdd,37.0,56.0,5.0,151.35,11.2,139.0,129.0,6.0,21.5,5.57,33.9024
85dcc96d,45.0,43.0,3.0,95.56,14.33,0.0,0.0,0.0,0.0,0.0,27.387496000000002
3c77ca9d,678.0,932.0,33.0,137.46,28.24,487.0,621.0,21.0,29.57,7.65,77.637408
c311564c,0.0,0.0,0.0,0.0,0.0,24.0,33.0,1.0,33.0,8.25,0.0
927a5ef5,10.0,9.0,2.0,90.0,4.5,0.0,0.0,0.0,0.0,0.0,8.1
35f4cf7e,276.0,308.0,12.0,111.59,25.67,58.0,75.0,1.0,75.0,7.76,57.29030600000001
890946a0,1388.0,1566.0,76.0,112.82,20.61,0.0,0.0,0.0,0.0,0.0,46.504403999999994
d6663a9a,617.0,964.0,43.0,156.24,22.42,0.0,0.0,0.0,0.0,0.0,70.05801600000001
87e562a9,4587.0,5536.0,245.0,120.69,22.6,9425.0,11873.0,517.0,22.97,7.56,54.551880000000004
7fc8bb18,7.0,3.0,3.0,42.86,1.0,133.0,120.0,8.0,15.0,5.41,0.8572
0d61d8f0,815.0,1002.0,27.0,122.94,37.11,54.0,77.0,1.0,77.0,8.56,91.246068
806c4e58,441.0,520.0,27.0,117.91,19.26,0.0,0.0,0.0,0.0,0.0,45.418932000000005
34e36b65,31.0,37.0,3.0,119.35,12.33,126.0,134.0,9.0,14.89,6.38,29.43171
06cad4f0,28.0,26.0,3.0,92.86,8.67,0.0,0.0,0.0,0.0,0.0,16.101924
ea3ffd1b,71.0,57.0,2.0,80.28,28.5,812.0,922.0,28.0,32.93,6.81,45.7596
d76b0d2d,41.0,44.0,7.0,107.32,6.29,564.0,632.0,23.0,27.48,6.72,13.500855999999999
49dc9cb4,49.0,48.0,5.0,97.96,9.6,156.0,212.0,4.0,53.0,8.15,18.80832
b59db04f,299.0,389.0,19.0,130.1,20.47,0.0,0.0,0.0,0.0,0.0,53.26294
38214163,4.0,2.0,0.0,50.0,2.0,40.0,56.0,1.0,56.0,8.4,2.0
25eeb281,432.0,505.0,22.0,116.9,22.95,153.0,199.0,7.0,28.43,7.8,53.6571
d7b3a420,11.0,8.0,2.0,72.73,4.0,111.0,162.0,6.0,27.0,8.76,5.8184000000000005
26d041c4,993.0,1153.0,66.0,116.11,17.47,838.0,1007.0,30.0,33.57,7.21,40.568833999999995
f815a3b7,31.0,28.0,2.0,90.32,14.0,0.0,0.0,0.0,0.0,0.0,25.2896
8efab8ed,155.0,169.0,6.0,109.03,28.17,0.0,0.0,0.0,0.0,0.0,61.427502000000004
e734d090,2032.0,2454.0,85.0,120.77,28.87,1285.0,1528.0,60.0,25.47,7.13,69.732598
c63671e9,144.0,187.0,13.0,129.86,14.38,0.0,0.0,0.0,0.0,0.0,37.347736000000005
baa7dd37,200.0,165.0,10.0,82.5,16.5,304.0,285.0,8.0,35.62,5.62,27.225
1a628a92,17.0,12.0,2.0,70.59,6.0,93.0,70.0,4.0,17.5,4.52,8.4708
ea42ddb9,258.0,283.0,14.0,109.69,20.21,0.0,0.0,0.0,0.0,0.0,44.336698
30b60511,3.0,2.0,0.0,66.67,2.0,25.0,28.0,2.0,14.0,6.72,2.6668000000000003
c4fb0b39,63.0,44.0,6.0,69.84,7.33,6.0,12.0,0.0,12.0,12.0,10.238544000000001
c3d1402f,81.0,55.0,15.0,67.9,3.67,2085.0,2446.0,105.0,23.3,7.04,4.98386
ef25490c,16.0,10.0,0.0,62.5,10.0,84.0,89.0,2.0,44.5,6.36,12.5
fc30a5b7,5.0,2.0,0.0,40.0,2.0,104.0,129.0,3.0,43.0,7.44,1.6
b25a3800,68.0,85.0,3.0,125.0,28.33,6.0,11.0,0.0,11.0,11.0,70.825
4fafd79a,35.0,31.0,4.0,88.57,7.75,0.0,0.0,0.0,0.0,0.0,13.728349999999999
7132a1a6,0.0,0.0,0.0,0.0,0.0,33.0,35.0,0.0,35.0,6.36,0.0
1b6fef02,1283.0,1428.0,62.0,111.3,23.03,0.0,0.0,0.0,0.0,0.0,51.26478
13c35c9e,347.0,463.0,38.0,133.43,12.18,3597.0,4606.0,173.0,26.62,7.68,32.503548
96503059,25.0,24.0,1.0,96.0,24.0,516.0,626.0,37.0,16.92,7.28,46.08
819574ef,33.0,17.0,3.0,51.52,5.67,0.0,0.0,0.0,0.0,0.0,5.8423680000000004
e5309baa,102.0,100.0,6.0,98.04,16.67,0.0,0.0,0.0,0.0,0.0,32.686536000000004
78dfe704,105.0,89.0,11.0,84.76,8.09,1287.0,1375.0,42.0,32.74,6.41,13.714167999999999
007113d7,339.0,361.0,13.0,106.49,27.77,100.0,112.0,7.0,16.0,6.72,59.144546
a2500c86,8.0,9.0,1.0,112.5,9.0,30.0,46.0,0.0,46.0,9.2,20.25
4a8a2e3b,5105.0,6569.0,183.0,128.68,35.9,0.0,0.0,0.0,0.0,0.0,92.39224
c83c594d,15.0,10.0,1.0,66.67,10.0,119.0,205.0,7.0,29.29,10.34,13.334000000000001
3c3adfce,17.0,14.0,2.0,82.35,7.0,24.0,41.0,2.0,20.5,10.25,11.528999999999998
0c9652b0,48.0,43.0,2.0,89.58,21.5,68.0,91.0,2.0,45.5,8.03,38.5194
3de06845,304.0,303.0,11.0,99.67,27.55,30.0,41.0,0.0,41.0,8.2,54.91817
be869ccf,203.0,266.0,14.0,131.03,19.0,777.0,1030.0,46.0,22.39,7.95,49.7914
4ba2c04d,204.0,238.0,11.0,116.67,21.64,468.0,584.0,22.0,26.55,7.49,50.494776
254db476,214.0,232.0,14.0,108.41,16.57,0.0,0.0,0.0,0.0,0.0,35.927074
ff1e12a0,1302.0,1713.0,77.0,131.57,22.25,331.0,378.0,16.0,23.62,6.85,58.548649999999995
6aed7e79,39.0,18.0,1.0,46.15,18.0,729.0,869.0,31.0,28.03,7.15,16.613999999999997
c66d9486,14.0,19.0,2.0,135.71,9.5,31.0,38.0,1.0,38.0,7.35,25.784900000000004
00467a76,25.0,29.0,2.0,116.0,14.5,107.0,130.0,6.0,21.67,7.29,33.64
fecd828e,100.0,137.0,2.0,137.0,68.5,8.0,5.0,1.0,5.0,3.75,187.69
6db7068e,93.0,72.0,6.0,77.42,12.0,0.0,0.0,0.0,0.0,0.0,18.5808
39431db7,21.0,15.0,4.0,71.43,3.75,21.0,22.0,0.0,22.0,6.29,5.3572500000000005
b430ec8c,100.0,89.0,6.0,89.0,14.83,0.0,0.0,0.0,0.0,0.0,26.3974
8f1e023f,144.0,178.0,7.0,123.61,25.43,150.0,204.0,6.0,34.0,8.16,62.86804599999999
a8d6305d,13.0,17.0,3.0,130.77,5.67,0.0,0.0,0.0,0.0,0.0,14.829318
43936951,5.0,5.0,2.0,100.0,2.5,61.0,92.0,3.0,30.67,9.05,5.0
3bf936e7,7.0,7.0,1.0,100.0,7.0,149.0,156.0,7.0,22.29,6.28,14.0
f0e8d51a,0.0,0.0,0.0,0.0,0.0,25.0,22.0,1.0,22.0,5.28,0.0
6d5bdc43,52.0,45.0,4.0,86.54,11.25,100.0,158.0,3.0,52.67,9.48,19.471500000000002
9a08a863,40.0,24.0,3.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,9.6
89394502,96.0,81.0,1.0,84.38,81.0,115.0,75.0,14.0,5.36,3.91,136.69559999999998
03ae720f,145.0,203.0,6.0,140.0,33.83,0.0,0.0,0.0,0.0,0.0,94.72399999999999
9ca20359,8.0,3.0,1.0,37.5,3.0,0.0,0.0,0.0,0.0,0.0,2.25
5297e04a,0.0,0.0,0.0,0.0,0.0,18.0,20.0,1.0,20.0,6.67,0.0
